image_path,label
/content/drive/MyDrive/faceforensics_benchmark_images/0437.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0438.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0439.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0440.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0441.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0442.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0443.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0444.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0445.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0446.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0447.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0448.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0449.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0450.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0451.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0452.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0453.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0454.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0455.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0456.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0457.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0458.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0459.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0460.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0461.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0462.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0463.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0464.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0465.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0466.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0467.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0468.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0469.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0470.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0471.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0472.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0473.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0474.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0475.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0476.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0477.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0478.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0479.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0480.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0481.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0482.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0483.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0484.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0485.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0486.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0487.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0488.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0489.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0490.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0491.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0492.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0493.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0494.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0495.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0496.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0497.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0498.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0499.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0500.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0501.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0502.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0503.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0504.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0505.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0506.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0507.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0508.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0509.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0510.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0511.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0512.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0513.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0514.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0515.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0516.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0517.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0518.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0519.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0520.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0521.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0522.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0523.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0524.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0525.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0526.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0527.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0528.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0529.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0530.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0531.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0532.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0533.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0534.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0535.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0536.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0537.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0538.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0539.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0540.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0541.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0542.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0543.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0544.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0545.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0546.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0547.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0548.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0549.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0550.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0551.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0552.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0553.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0554.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0555.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0556.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0557.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0558.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0559.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0560.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0561.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0562.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0563.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0564.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0565.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0566.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0567.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0568.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0569.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0570.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0571.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0572.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0573.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0574.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0575.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0576.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0577.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0578.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0579.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0580.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0581.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0582.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0583.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0584.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0585.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0586.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0587.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0588.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0589.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0590.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0591.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0592.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0593.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0594.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0595.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0596.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0597.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0598.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0599.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0600.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0601.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0602.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0603.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0604.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0605.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0606.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0607.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0608.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0609.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0610.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0611.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0612.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0613.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0614.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0615.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0616.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0617.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0618.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0619.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0620.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0621.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0622.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0623.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0624.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0625.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0626.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0627.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0628.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0629.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0630.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0631.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0632.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0633.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0634.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0635.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0636.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0637.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0638.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0639.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0640.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0641.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0642.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0643.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0644.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0645.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0646.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0647.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0648.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0649.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0650.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0651.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0652.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0653.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0654.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0655.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0656.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0657.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0658.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0659.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0660.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0661.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0662.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0663.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0664.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0665.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0666.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0667.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0668.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0669.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0670.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0671.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0672.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0673.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0674.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0675.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0676.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0677.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0678.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0679.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0680.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0681.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0682.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0683.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0684.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0685.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0686.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0687.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0688.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0689.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0690.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0691.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0692.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0693.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0694.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0695.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0696.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0697.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0698.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0699.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0700.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0701.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0702.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0703.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0704.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0705.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0706.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0707.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0708.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0709.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0710.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0711.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0712.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0713.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0714.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0715.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0716.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0717.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0718.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0719.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0720.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0721.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0722.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0723.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0724.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0725.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0726.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0727.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0728.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0729.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0730.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0731.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0732.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0733.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0734.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0735.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0736.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0737.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0738.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0739.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0740.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0741.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0742.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0743.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0744.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0745.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0746.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0747.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0748.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0749.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0750.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0751.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0752.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0753.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0754.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0755.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0756.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0757.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0758.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0759.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0760.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0761.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0762.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0763.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0764.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0765.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0766.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0767.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0768.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0769.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0770.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0771.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0772.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0773.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0774.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0775.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0776.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0777.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0778.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0779.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0780.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0781.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0782.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0783.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0784.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0785.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0786.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0787.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0788.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0789.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0790.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0791.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0792.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0793.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0794.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0795.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0796.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0797.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0798.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0799.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0800.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0801.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0802.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0803.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0804.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0805.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0806.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0807.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0808.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0809.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0810.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0811.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0812.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0813.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0814.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0815.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0816.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0817.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0818.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0819.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0820.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0821.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0822.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0823.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0824.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0825.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0826.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0827.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0828.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0829.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0830.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0831.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0832.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0833.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0834.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0835.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0836.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0837.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0838.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0839.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0840.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0841.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0842.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0843.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0844.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0845.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0846.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0847.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0848.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0849.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0850.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0851.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0852.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0853.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0854.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0855.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0856.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0857.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0858.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0859.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0860.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0861.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0862.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0863.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0864.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0865.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0866.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0867.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0868.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0869.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0870.png,0
/content/drive/MyDrive/faceforensics_benchmark_images/0871.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0872.png,1
/content/drive/MyDrive/faceforensics_benchmark_images/0873.png,1
